Survived,Age,Fare,family,Sex_new,child_first_class,Embarked_C,Embarked_Q,Title_Master,Title_Miss,Title_Mrs,Title_Rare,Pclass_1,Pclass_2
1,30.0,4.548599834499697,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,22.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.1071782966514356,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,44.0,4.077184839375167,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,29.69911764705882,2.1076888046179385,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,40.5,2.169053700369523,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,50.0,2.4423470353692043,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,29.69911764705882,5.406181146423973,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,39.0,2.1888563276657025,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,2.525728644308255,3,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,2.0,3.295836866004329,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,29.69911764705882,2.1076888046179385,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,17.0,2.1076888046179385,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.69911764705882,3.1509523813392697,2,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,30.0,2.2682524139135403,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,7.0,3.305053521109253,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,45.0,3.3160025355989236,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,30.0,4.676792929661058,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,29.69911764705882,2.740840023925201,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.0,3.921973336281314,2,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,36.0,4.276666119016055,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,9.0,3.4742929367327062,6,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,11.0,3.4742929367327062,6,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,32.0,3.295836866004329,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,50.0,4.676792929661058,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,64.0,3.295836866004329,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,19.0,3.295836866004329,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,29.69911764705882,2.6988412620169,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,33.0,3.0692150503137943,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,8.0,3.6309854756950335,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1,17.0,4.717456363787216,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,27.0,3.295836866004329,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,29.69911764705882,2.17806441028492,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.0,2.1071782966514356,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22.0,2.1719067693519296,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,62.0,3.3160025355989236,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,48.0,3.7037680666076866,1,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,29.69911764705882,5.4316456135398825,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,39.0,4.390118804571218,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,36.0,2.91235066461494,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,29.69911764705882,2.169053700369523,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,40.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,28.0,2.6741486494265287,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,29.69911764705882,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.2027647577118348,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,24.0,3.224857896545748,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.0,3.0944457464900235,4,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,29.69911764705882,2.1076888046179385,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,32.0,2.180891922715322,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,62.0,2.4423470353692043,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,53.0,3.9604169006172047,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,36.0,3.3100867049215847,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,29.69911764705882,2.169053700369523,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,16.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,2.740840023925201,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,34.0,2.6390573296152584,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,39.0,4.041295341132285,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,29.69911764705882,2.738146075922933,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,32.0,2.1888563276657025,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25.0,3.4339872044851463,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,39.0,4.717456363787216,2,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,54.0,3.295836866004329,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,36.0,3.7166162090855357,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,29.69911764705882,2.2734137156937657,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.0,4.390118804571218,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,47.0,2.772588722239781,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,60.0,4.384523514872469,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,22.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,35.0,2.094945728215801,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52.0,4.37281811610993,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,47.0,2.1102132003465894,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.169053700369523,2,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,37.0,3.295836866004329,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,36.0,3.224857896545748,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.69911764705882,3.526360524616161,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,49.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.1071782966514356,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,49.0,4.0592215752427645,1,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
1,24.0,3.332204510175204,3,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,29.69911764705882,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,3.770459441106359,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,44.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,35.0,3.3160025355989236,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,36.0,2.806386101823072,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,30.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27.0,3.449987545831587,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,22.0,3.7513658711253766,3,1,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,40.0,5.039951348430309,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,39.0,3.4742929367327062,6,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,29.69911764705882,2.085672091430472,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.69911764705882,2.803360380906535,1,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.169053700369523,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,35.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24.0,4.189654742026425,3,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,34.0,2.7343675094195836,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,2.8390784635086144,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,4.0,3.6888794541139363,3,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,26.0,2.4423470353692043,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,27.0,2.737880811060884,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42.0,3.9806942251907276,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,20.0,2.8179026130712246,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,2.180891922715322,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,21.0,2.8390784635086144,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,61.0,3.5061818266142573,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,57.0,2.5915163848462583,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1,21.0,4.368919865004903,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,26.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.167143305297764,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,80.0,3.4339872044851463,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,51.0,2.086193694502369,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,32.0,3.449987545831587,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,29.69911764705882,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,9.0,3.3638415951183864,5,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,28.0,2.6390573296152584,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,32.0,2.1888563276657025,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,31.0,3.305053521109253,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,41.0,3.7059209199687877,5,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0,29.69911764705882,2.8390784635086144,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,20.0,2.180891922715322,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24.0,4.252771798816619,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,2.0,3.3638415951183864,5,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,29.69911764705882,4.051711901657239,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.75,3.0085645861193133,3,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,48.0,4.353230991152628,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,19.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,56.0,3.5973122605884456,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,29.69911764705882,2.145931282948669,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23.0,2.145931282948669,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.0,3.1780538303479453,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,21.0,2.2442459824059346,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.69911764705882,2.17806441028492,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,18.0,2.0476928433652555,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,24.0,4.310799125385514,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,29.69911764705882,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,2.803360380906535,2,1,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0,23.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,58.0,4.738607824217808,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,50.0,4.902678819257607,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,40.0,2.1071782966514356,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,47.0,3.2804411805263554,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,36.0,2.139571923732859,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.0,2.1888563276657025,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,4.310799125385514,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,25.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,29.69911764705882,2.1719067693519296,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,43.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.69911764705882,3.9702919135521215,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,40.0,3.6888794541139363,2,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,31.0,3.9702919135521215,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,70.0,2.4423470353692043,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,31.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,29.69911764705882,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,18.0,2.1719067693519296,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.5,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.0,2.383399810283765,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,43.0,3.8691155044168695,7,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,36.0,5.521485797552746,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,29.69911764705882,2.212386825075897,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
1,27.0,4.353230991152628,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,20.0,2.3248357019288655,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,14.0,3.8691155044168695,7,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,60.0,3.6888794541139363,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,25.0,3.7513658711253766,3,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,14.0,3.7059209199687877,5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,19.0,2.4133032309283076,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,2.174274334826008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15.0,5.358176989945429,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,31.0,4.060443010546419,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,4.0,2.668387256845834,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,29.69911764705882,4.051711901657239,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,25.0,2.1071782966514356,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,60.0,3.3160025355989236,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,52.0,2.6741486494265287,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,44.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.69911764705882,2.167143305297764,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,49.0,4.717456363787216,2,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,42.0,2.157559320943788,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18.0,5.4316456135398825,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,35.0,3.3064287218760624,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,18.0,2.737880811060884,1,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,25.0,2.1681046787623672,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,26.0,2.180891922715322,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,39.0,3.295836866004329,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,45.0,2.6741486494265287,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,42.0,3.3064287218760624,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,22.0,5.027492411162679,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,29.69911764705882,2.787834413830345,2,0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1,24.0,3.9220565011398527,0,1,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,29.69911764705882,3.3160025355989236,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,48.0,3.9702919135521215,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,29.0,2.349783514823046,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,52.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,19.0,2.157559320943788,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,38.0,5.4316456135398825,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1,27.0,2.4423470353692043,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,29.69911764705882,2.803360380906535,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,33.0,2.1719067693519296,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6.0,3.526360524616161,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,17.0,2.086193694502369,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,34.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,50.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1,27.0,3.9908341858524357,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,20.0,2.2682524139135403,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,30.0,3.0910424533583156,3,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,29.69911764705882,2.1676241075599285,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,25.0,3.295836866004329,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,25.0,2.1888563276657025,1,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1,29.0,5.358176989945429,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,11.0,2.9850504252071306,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,23.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,23.0,2.6390573296152584,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,28.5,2.8390784635086144,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,48.0,3.5660053559634015,4,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1,35.0,5.521485797552746,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,29.69911764705882,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29.69911764705882,3.4339872044851463,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,36.0,4.380149874661021,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1,21.0,5.521485797552746,4,1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0,24.0,2.8390784635086144,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,31.0,2.1888563276657025,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,70.0,4.276666119016055,2,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,16.0,3.056356895370426,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,30.0,2.6390573296152584,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,19.0,3.9908341858524357,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0,31.0,2.169053700369523,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4.0,3.1780538303479453,2,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1,6.0,2.600836116795061,1,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0,33.0,2.3513752571634776,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,23.0,2.1855792552411137,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,48.0,4.189654742026425,3,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
1,0.67,2.740840023925201,2,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0,28.0,2.174274334826008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,18.0,2.525728644308255,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0,34.0,2.2027647577118348,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,33.0,4.471638793363568,0,1,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,29.69911764705882,2.740840023925201,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,41.0,2.094945728215801,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20.0,2.1076888046179385,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,36.0,4.795790545596741,3,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,16.0,2.1719067693519296,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51.0,4.368919865004903,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0,29.69911764705882,3.7037680666076866,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
0,30.5,2.169053700369523,0,1,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0,29.69911764705882,3.224857896545748,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,32.0,2.236712348843338,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,24.0,2.3513752571634776,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,48.0,2.180891922715322,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,57.0,2.4423470353692043,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,29.69911764705882,2.1071782966514356,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,54.0,3.1780538303479453,4,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0,18.0,2.169053700369523,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.169053700369523,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5.0,2.600836116795061,0,1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0,29.69911764705882,2.1676241075599285,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43.0,5.358176989945429,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1,13.0,2.1076888046179385,0,1,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
